YEAR	CROPCODE	CROP_DESC	TOELICHTING	MON_LC	MON_LC_DESC	MON_CG	MON_CG_DESC	MON_OC	MON_OC_DESC	MON_VRU	MON_VRU_DESC	MON_RUG	MON_RUG_DESC	MON_MIDDENDETA	MON_MIDDENDETA_DESC	MON_OCNT	MON_OCNT_DESC	MON_VROEG_LAAT	MON_VROEG_LAAT_DESC	IS_VROEG	IS_LAAT	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL
2025	323	Brouwgerst	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_GERST	Marker cropgroup gerst	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	331	Winterrogge	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ROGGE_WINTER	Marker cropgroup rogge_winter	MON_OC_710	Monitoring organische koolstof aanvoer - 710	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	332	Zomerrogge	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ROGGE	Marker cropgroup rogge	MON_OC_880	Monitoring organische koolstof aanvoer - 880	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	341	Winterhaver	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_HAVER_WINTER	Marker cropgroup haver_winter	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	342	Zomerhaver	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_HAVER	Marker cropgroup haver	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_990	Monitoring organische koolstof aanvoer nateelt - 990	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	381	Sorghum	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_SORGHUM	Marker cropgroup sorghum	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	382	Quinoa	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_QUINOA	Marker cropgroup quinoa	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_AMARANT	Monitoring vruchtafwisseling - amarant	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	383	Gierst	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_PANICUM	Marker cropgroup panicum	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	384	Kanariezaad	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_PHALARIS	Marker cropgroup phalaris	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	385	Onrijp geoogst graan (voorteelt)	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_0	Monitoring organische koolstof aanvoer - 0	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	391	Mengteelt andere wintergranen en winterteelt vlinderbloemige	OVERIGE_GEWASSEN, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_VLINDERBLOEMIGEN_GRAAN	Monitoring vruchtafwisseling - vlinderbloemigen graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	392	Mengteelt zomergranen en zomerteelt vlinderbloemige	OVERIGE_GEWASSEN, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_VLINDERBLOEMIGEN_GRAAN	Monitoring vruchtafwisseling - vlinderbloemigen graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	395	Mengteelt wintertarwe of triticale en winterteelt vlinderbloemige	OVERIGE_GEWASSEN, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_VLINDERBLOEMIGEN_GRAAN	Monitoring vruchtafwisseling - vlinderbloemigen graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	396	Mengteelt maïs en vlinderbloemige teelt	VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_715	Monitoring organische koolstof aanvoer - 715	MON_VRU_MAIS	Monitoring vruchtafwisseling - mais	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_715	Monitoring organische koolstof aanvoer nateelt - 715	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	398	Winterméteil	OVERIGE_GEWASSEN, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_VLINDERBLOEMIGEN_GRAAN	Monitoring vruchtafwisseling - vlinderbloemigen graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	451	Wintervlas (olieproductie)	VLAS_EN_HENNEP	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_VLAS_WINTER	Marker cropgroup vlas_winter	MON_OC_180	Monitoring organische koolstof aanvoer - 180	MON_VRU_VLAS	Monitoring vruchtafwisseling - vlas	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	511	Voedererwten (winterteelt) - niet menselijke consumptie	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ERWTEN	Marker cropgroup erwten	MON_OC_770	Monitoring organische koolstof aanvoer - 770	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_770	Monitoring organische koolstof aanvoer nateelt - 770	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	512	Voedererwten (zomerteelt) - niet menselijke consumptie	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ERWTEN	Marker cropgroup erwten	MON_OC_770	Monitoring organische koolstof aanvoer - 770	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_770	Monitoring organische koolstof aanvoer nateelt - 770	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	513	Drooggeoogste erwten (voor menselijke consumptie)	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ERWTEN	Marker cropgroup erwten	MON_OC_770	Monitoring organische koolstof aanvoer - 770	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_770	Monitoring organische koolstof aanvoer nateelt - 770	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	521	Winterveldbonen - niet menselijke consumptie	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_WIKKEN	Marker cropgroup wikken	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	522	Zomerveldbonen - niet menselijke consumptie	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_WIKKEN	Marker cropgroup wikken	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	523	Drooggeoogste Vicia bonen (voor menselijke consumptie)	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_WIKKEN	Marker cropgroup wikken	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	524	Drooggeoogste Phaseolus bonen (voor menselijke consumptie)	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_WIKKEN	Marker cropgroup wikken	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	601	Zaaizaad grassen	GRASLAND, ZAAD-_EN_PLANTGOED	MON_LC_GRASSEN	MARKER_LANDCOVER grassen	MON_CG_GRASSEN	Marker cropgroup grassen	MON_OC_660	Monitoring organische koolstof aanvoer - 660	MON_VRU_GRAS	Monitoring vruchtafwisseling - gras	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRASLAND	Grasland	MON_OCNT_660	Monitoring organische koolstof aanvoer nateelt - 660	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	602	Teeltmateriaal wijnstokken	ZAAD-_EN_PLANTGOED	MON_LC_BOOMSIER	MARKER_LANDCOVER boomsier	MON_CG_BOOMSIER	Marker cropgroup boomsier	MON_OC_0	Monitoring organische koolstof aanvoer - 0	MON_VRU_BOOMSIER	Monitoring vruchtafwisseling - boomsier	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	1	0
2025	603	Zaaizaad graangewassen	ZAAD-_EN_PLANTGOED	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	604	Zaaizaad olie- en vezelhoudende planten	ZAAD-_EN_PLANTGOED	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_640	Monitoring organische koolstof aanvoer - 640	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_640	Monitoring organische koolstof aanvoer nateelt - 640	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	605	Zaaizaad groenten	ZAAD-_EN_PLANTGOED	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Marker cropgroup andere_subsidiabele_gewassen_groenten	MON_OC_470	Monitoring organische koolstof aanvoer - 470	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_OCNT_470	Monitoring organische koolstof aanvoer nateelt - 470	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	606	Zaaizaad voedergewassen	ZAAD-_EN_PLANTGOED	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_500	Monitoring organische koolstof aanvoer - 500	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_500	Monitoring organische koolstof aanvoer nateelt - 500	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	634	Mengsel met overwegend Japanse haver en vlinderbloemigen	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_HAVER	Marker cropgroup haver	MON_OC_1090	Monitoring organische koolstof aanvoer - 1090	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_1090	Monitoring organische koolstof aanvoer nateelt - 1090	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	635	Mengsel met overwegend Japanse haver zonder vlinderbloemigen	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_HAVER	Marker cropgroup haver	MON_OC_1090	Monitoring organische koolstof aanvoer - 1090	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_1090	Monitoring organische koolstof aanvoer nateelt - 1090	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	638	Festulolium	OVERIGE_GB	MON_LC_GRASSEN	MARKER_LANDCOVER grassen	MON_CG_GRASSEN	Marker cropgroup grassen	MON_OC_660	Monitoring organische koolstof aanvoer - 660	MON_VRU_GRAS	Monitoring vruchtafwisseling - gras	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_660	Monitoring organische koolstof aanvoer nateelt - 660	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	1	1	1	0
2025	639	Snijrogge	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ROGGE	Marker cropgroup rogge	MON_OC_500	Monitoring organische koolstof aanvoer - 500	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_500	Monitoring organische koolstof aanvoer nateelt - 500	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	643	Gele mosterd	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_GELE_MOSTERD	Marker cropgroup gele_mosterd	MON_OC_685	Monitoring organische koolstof aanvoer - 685	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_685	Monitoring organische koolstof aanvoer nateelt - 685	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	644	Lupinen	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_LUPINEN	Marker cropgroup lupinen	MON_OC_470	Monitoring organische koolstof aanvoer - 470	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_470	Monitoring organische koolstof aanvoer nateelt - 470	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	645	Phacelia	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_FACELIA	Marker cropgroup facelia	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_RUWBLADIGEN	Monitoring vruchtafwisseling - ruwbladigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	646	Tagetes (Afrikaantje)	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_TAGETES_AFRIKAANTJE	Marker cropgroup tagetes_afrikaantje	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_SAMENGESTELDBLOEMIGEN	Monitoring vruchtafwisseling - samengesteld bloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	647	Andere niet-vlinderbloemige groenbedekker	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	648	Andere vlinderbloemige groenbedekker	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_VLINDERBLOEMIGEN	Marker cropgroup vlinderbloemigen	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_REST_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - rest vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	649	Nyger	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_NYGER	Marker cropgroup nyger	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_NYGER	Monitoring vruchtafwisseling - nyger	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	651	Nootzoetraapzaad	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_RAAPACHTIGEN	Marker cropgroup raapachtigen	MON_OC_645	Monitoring organische koolstof aanvoer - 645	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_645	Monitoring organische koolstof aanvoer nateelt - 645	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	652	Komkommerkruid	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_KOMKOMMERKRUID	Marker cropgroup komkommerkruid	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_RUWBLADIGEN	Monitoring vruchtafwisseling - ruwbladigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	654	Zwaardherik	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ZWAARDHERIK	Marker cropgroup zwaardherik	MON_OC_360	Monitoring organische koolstof aanvoer - 360	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_360	Monitoring organische koolstof aanvoer nateelt - 360	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	655	Sareptamosterd	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_MOSTERD	Marker cropgroup mosterd	MON_OC_575	Monitoring organische koolstof aanvoer - 575	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_575	Monitoring organische koolstof aanvoer nateelt - 575	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	656	Bladrammenas	OVERIGE_GB	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_RADIJSACHTIGEN	Marker cropgroup radijsachtigen	MON_OC_635	Monitoring organische koolstof aanvoer - 635	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_635	Monitoring organische koolstof aanvoer nateelt - 635	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
